depth,d18O,dD,dxs,CH4,CO,CO2,concentration,XL,large,medium,small,total_counts,small_percentage,large_percentage,XL_percentage,flow_rate
32.6,-38.50317494,-305.0284758,2.996923727,441.2470588,0.1345,47.62729412,18013.84895,0.825558809,4.325011899,60.35666018,898.5768559,964.0840868,93.24222338,0.442089713,0.083025158,0.054929883
32.62,-38.63512212,-304.8902848,4.190692186,454.3411765,0.118823529,53.96902941,13183.57096,0.101597727,2.023229982,39.50629772,663.5818553,705.2129808,94.09084107,0.28844091,0.014656046,0.054935801
32.64,-38.42033906,-304.6753511,2.68736135,466.4779412,0.122911765,52.83544118,9630.613275,0.035099692,1.338852148,27.92407577,468.6637147,497.9617423,94.14837368,0.268303971,0.006457862,0.0537
32.66,-38.48120791,-304.4208667,3.42879653,479.0779412,0.114647059,48.12694118,6220.62566,0.013154561,1.067122851,18.49955004,315.0897455,334.6695729,94.16293121,0.32904265,0.003522863,0.054265918
32.68,-38.27494981,-304.3147319,1.884866624,493.1294118,0.116147059,45.34664706,4725.640789,0,1.388259414,14.80536619,241.2982008,257.4918264,93.65752888,0.544991039,0,0.055094655
32.7,-38.40863696,-303.9936462,3.275449482,508.4470588,0.105294118,39.04385294,4539.252367,0.049933914,1.216984532,14.09777695,222.0635143,237.4282097,93.51735987,0.520076805,0.020491803,0.053555144
32.72,-38.29822181,-303.8284698,2.557304744,521.31,0.101885714,41.09914286,5721.258458,0.214505567,1.487024299,20.86398921,280.5008339,303.066353,92.5227519,0.487570385,0.071272974,0.054236713
32.74,-38.29567584,-303.7328191,2.632587584,529.3852941,0.090911765,41.35847059,7986.239827,0.485284801,2.303747073,26.76648649,385.1511527,414.706671,92.99383684,0.545354989,0.100690238,0.056138784
32.76,-38.4065345,-303.5209642,3.731311799,530.5588235,0.099411765,46.80258824,8796.699208,0.564919069,3.352436614,30.9001708,450.2405738,485.0581002,92.54186442,0.758329899,0.221164005,0.057006058
32.78,-38.40769448,-303.0820869,4.179468931,524.5676471,0.082558824,50.54855882,8393.00711,0.070076679,2.248927683,27.20516659,434.0409958,463.5651668,93.64399669,0.483264443,0.015364644,0.058172713
32.8,-38.29814931,-302.950074,3.435120538,517.6808824,0.075,48.35182353,7200.57914,0.01754072,2.110987768,24.35361457,385.3996988,411.8818419,93.59356127,0.505019933,0.004272044,0.058295532
32.82,-38.40276458,-302.7546483,4.467468397,513.2338235,0.080970588,48.17152941,6430.033202,0.053129828,2.33266795,22.2020844,344.5121285,369.1000107,93.30096419,0.638615403,0.014110343,0.058866374
32.84,-38.16576714,-302.4892236,2.83691348,510.5470588,0.065558824,47.27258824,5937.562876,0.053317886,1.713197706,19.50100658,300.7519841,322.0195063,93.40659441,0.533022459,0.015900779,0.057400234
32.86,-38.41112749,-302.4975857,4.791434274,508.6014706,0.070441176,49.27182353,6215.99248,0.213553112,2.120897268,23.87181186,324.8063637,351.0126259,92.28510617,0.617831171,0.066799369,0.058051135
32.88,-38.04302726,-302.0405546,2.303663452,505.0808824,0.065411765,52.09082353,6842.701171,0.051946869,2.805069453,27.00830611,341.370861,371.2361834,91.98526116,0.75509813,0.01367054,0.056273029
32.9,-38.20310384,-301.7505925,3.874238233,503.5985294,0.060941176,54.88011765,7748.561826,0.456560891,3.17996051,36.98702899,378.3253738,418.9489242,90.30032188,0.756285946,0.108521347,0.057703825
32.92,-38.14988998,-300.9493645,4.249755295,504.9,0.057285714,56.09911429,5745.352579,0.013217895,2.573402205,26.51981866,298.3240801,327.4305188,91.15573358,0.779245666,0.003527586,0.056719953
32.94,-38.08087145,-300.2052547,4.441716889,510.1147059,0.056647059,52.13226471,5941.33679,0,1.903878446,21.88118677,272.3296786,296.1147438,91.98526983,0.630220516,0,0.05653007
32.96,-37.95900155,-299.6162382,4.055774205,519.5647059,0.045411765,53.5615,5763.115063,0.042646536,1.882894322,24.19132626,281.6412827,307.7581498,91.50939682,0.611953505,0.014085056,0.056434246
32.98,-37.9509329,-298.8523016,4.755161596,531.5779412,0.046794118,55.74402941,5502.965349,0.063142832,1.703387095,21.89568709,269.8722721,293.5344891,91.90989222,0.587358625,0.02229402,0.057279848
33,-38.00395059,-298.5758716,5.455733109,542.5102941,0.061794118,51.45564706,4850.636542,0.096477143,2.05460478,20.84201533,259.6710237,282.6641209,91.85653625,0.736003001,0.033837129,0.05799586
33.02,-37.83894412,-298.5141491,4.197403872,552.1147059,0.052647059,53.45082353,5590.415287,0.098531258,2.311228743,24.47363089,272.5615334,299.4449243,91.01505947,0.76490037,0.031653083,0.057004012
33.04,-37.84213405,-298.3889554,4.348117019,558.4455882,0.058029412,49.00805882,5579.152107,0.106047283,2.518468326,25.70969613,274.896208,303.2304197,90.61626862,0.844672892,0.034755182,0.05689062
33.06,-37.78377279,-298.6172532,3.652929176,559.9588235,0.052235294,53.94579412,5683.173074,0.184378474,2.86675294,23.74162572,269.3353258,296.128083,90.94255407,0.961778739,0.065999265,0.056837848
33.08,-37.99235084,-298.7846444,5.154162367,557.6117647,0.038411765,53.97055882,7190.30472,0.178464738,2.945839472,30.55831164,345.3780771,379.060693,91.1176041,0.797007401,0.049851892,0.057096389
33.1,-37.98325015,-298.9160504,4.949950798,553.6588235,0.054794118,53.40297059,15762.93271,0.176895312,3.393744795,36.81422165,645.5529163,685.9377781,90.72388489,0.824111259,0.039977149,0.056618947
33.12,-38.05020461,-299.3212637,5.080373156,549.27,0.058371429,55.56257143,8797.65498,0,3.245189539,37.08644015,447.8917635,488.2233932,91.71773158,0.676219514,0,0.05710083
33.14,-38.12284806,-299.4549085,5.527875903,542.325,0.045911765,49.87032353,8803.246991,0.123295149,2.71992959,38.4962234,461.0981413,502.4375894,91.75666853,0.54537044,0.0238144,0.05757945
33.16,-38.08007397,-300.0317437,4.608848023,532.9676471,0.052441176,52.1115,7876.75856,0.017712171,2.736374603,34.2825298,407.0872277,444.1238443,91.70074774,0.623135397,0.003811121,0.056597099
33.18,-38.08710632,-300.5709275,4.125923001,523.2705882,0.0635,43.72929412,8809.129421,0.017434823,3.051487419,36.8507486,448.9038476,488.8235184,91.82491064,0.631034167,0.003462604,0.057304199
33.2,-38.1400771,-300.8455473,4.275069501,513.6970588,0.057058824,39.88891176,9511.43796,0.070440571,2.275284546,35.98198631,476.8023241,515.1300355,92.55940509,0.44189985,0.013467161,0.056220023
33.22,-38.19172159,-301.6551819,3.878590826,507.3661765,0.064235294,39.49997059,9365.348746,0.017366721,2.388422985,34.06601901,443.5409065,480.0127152,92.39154268,0.499315624,0.003878525,0.054620655
33.24,-38.27161488,-302.6033434,3.569575644,502.7647059,0.052823529,41.98379412,9435.765405,0.048625782,2.396413599,37.45024418,496.2681809,536.1634645,92.54528373,0.450334482,0.008843436,0.059365146
33.26,-38.45141104,-303.7925669,3.818721433,498.1323529,0.075764706,40.63508824,9270.481301,0.371784203,3.067512453,39.85598084,462.2915861,505.5868636,91.41452843,0.605835807,0.075125379,0.058033474
33.28,-38.593798,-305.0033554,3.747028589,493.1602941,0.067705882,43.06494118,10959.61098,0.052510953,3.926041284,47.18788843,518.8652116,570.0316523,90.99655914,0.674236531,0.008786574,0.055290444
33.3,-38.49302515,-305.5740125,2.370188699,490.2264706,0.067764706,44.80464706,12461.13785,0.104612211,3.774613953,49.48561117,638.9541579,692.3189952,92.28090987,0.546619013,0.015513347,0.057314187
33.32,-38.65646225,-305.9203968,3.331301198,485.5323529,0.071764706,48.99023529,11081.08468,0.044034334,3.177423558,42.84733362,564.8643709,610.9331624,92.42610111,0.525563657,0.006798755,0.058249626
33.34,-38.54942895,-305.791761,2.603670635,479.13,0.069885714,42.39997143,10647.36336,0.013165457,4.523332302,52.34449212,506.6577139,563.5387038,89.89993574,0.803208681,0.002452543,0.057098491
33.36,-38.45576095,-305.5453369,2.100750712,472.2838235,0.075264706,40.11752941,11541.31332,0.026421069,5.775873023,64.34552073,504.5227341,574.6705489,87.78099789,1.005169588,0.004649433,0.05642531
33.38,-38.4911402,-305.8579714,2.071150143,470.9867647,0.078970588,43.72708824,12031.6705,0.21085988,5.94088444,63.97079673,577.5376175,647.6601586,89.17137785,0.91767409,0.031745425,0.056345368
33.4,-38.57168598,-306.0137058,2.559781965,473.4882353,0.079705882,42.73073529,16523.41318,0.198301909,5.203369159,70.13669897,827.7923679,903.3307379,91.57452633,0.576106775,0.020428288,0.057005871
33.42,-38.78490393,-306.6235297,3.65570172,475.4338235,0.074264706,44.46211765,20150.26613,0.088733281,5.29079849,75.47168448,947.460809,1028.312025,92.14622504,0.51117829,0.008034247,0.05675338
33.44,-38.62491263,-306.3951496,2.604151483,470.6470588,0.092941176,40.37717647,13177.50423,0.13046811,3.259245289,50.19024717,679.4053199,732.9852805,92.69546963,0.432817582,0.01625281,0.05563
33.46,-38.64113949,-305.7290476,3.40006839,461.6602941,0.094264706,42.67697059,7239.903582,0,1.96175313,28.11597312,373.4558932,403.5336195,92.54797692,0.48902436,0,0.056921133
33.48,-38.54551403,-304.2052165,4.158895765,454.5882353,0.098852941,39.62905882,5461.542266,0.10117516,2.286200801,21.18898142,274.4050116,297.9813689,92.09793223,0.764791815,0.032917854,0.056908912
33.5,-38.42755905,-303.1823934,4.238079047,459.0661765,0.091823529,46.21602941,6087.735234,0.01751798,2.457285451,24.7017876,290.3564812,317.5330722,91.44459129,0.77944695,0.005605067,0.056714854
33.52,-38.08659883,-303.3605088,1.332281844,464.45,0.097666667,38.19116667,5027.058726,0,3.189513337,31.81198611,315.611452,350.6129514,90.00598965,0.907313339,0,0.057222963
33.54,-38.44148433,-302.9750015,4.556873128,472.1804348,0.086434783,43.44769565,6753.495984,0.085410114,2.266140672,30.8008086,347.7091662,380.8615256,91.27762386,0.600060687,0.022312761,0.058027397
33.56,-38.3550751,-303.1586602,3.681940604,485.64,0.092942857,44.25005714,8864.107448,0.047526029,2.83035069,36.87889708,415.1345052,454.891279,91.22453097,0.633040822,0.009633955,0.055742995
33.58,-38.23116799,-303.0524379,2.796906063,499.8308824,0.082529412,47.61888235,12825.0685,0.308674957,4.470294087,49.40507193,594.2060969,648.3901379,91.6698733,0.683524582,0.044520217,0.056456095
33.6,-38.23628142,-302.6525258,3.237725633,507.45,0.071457143,46.15585714,14046.97742,0.600996512,5.132068405,58.5106953,667.6236631,731.8674233,91.22387343,0.700633863,0.082372445,0.056710593
33.62,-38.14386536,-302.9190437,2.231879199,508.8,0.064228571,48.4264,12776.6671,0.20095885,3.061348604,46.65674913,639.005457,688.9245136,92.74622046,0.445130691,0.029176238,0.056774794
33.64,-38.32395151,-303.7915353,2.800076821,507.09,0.069142857,49.58517143,12031.24241,0.049121975,2.155796462,39.62047475,601.9025785,643.7279717,93.49351713,0.333921558,0.00797946,0.055729175
33.66,-38.3952133,-303.8080919,3.353614475,506.0073529,0.065294118,49.45208824,9582.910934,0.084784535,2.561307075,34.48880387,481.5793836,518.7142791,92.82336551,0.493776058,0.016803956,0.056289958
33.68,-38.30411594,-303.3936606,3.039266855,504.12,0.063,42.96414286,7427.980853,0,2.377318643,28.58785799,385.2820695,416.2472461,92.57041787,0.563264454,0,0.056426095
33.7,-38.2494376,-302.6180542,3.377446589,503.7,0.061028571,43.6578,6156.052704,0.094592277,1.76212888,22.95679339,317.0811821,341.8946967,92.73003406,0.515864073,0.028278339,0.05606328
33.72,-38.14335367,-301.989544,3.157285375,505.2044118,0.047264706,45.82447059,5858.688477,0.047353658,2.210161323,26.5866252,309.0330625,337.8772027,91.42574637,0.670677961,0.014024707,0.057939249
33.74,-38.10947934,-301.7960248,3.079809965,509.7,0.0586,42.45711429,7395.042847,0.039767466,2.530874108,29.35069063,373.2279246,405.1492568,92.10916094,0.62422187,0.00982288,0.05670636
33.76,-38.30072301,-302.4461577,3.959626367,516.96,0.046,42.87014286,8655.733522,0.082118415,1.983207618,29.89026852,411.5288407,443.4844353,92.76749154,0.450610739,0.018234013,0.057240847
33.78,-38.48518082,-303.4747568,4.406689801,523.8,0.050342857,42.54088571,8384.283157,0.031637673,2.578550071,31.90932539,429.0603431,463.5798563,92.55404134,0.556043438,0.006929808,0.055941852
33.8,-38.53560083,-304.4311523,3.85365431,526.2044118,0.052882353,38.67385294,9129.16554,0.031688702,2.766649534,36.7177097,469.9574528,509.4735007,92.24949125,0.541064232,0.006402568,0.056476984
33.82,-38.54781949,-305.1790346,3.203521283,524.34,0.0478,45.1476,10447.78742,0.095510113,3.135871386,37.01354836,516.3759625,556.6208924,92.76498426,0.564662013,0.0167693,0.057580921
33.84,-38.83386938,-305.6586873,5.012267735,515.82,0.053914286,42.92125714,9894.945092,0.173168409,2.760147361,37.38642609,496.5921424,536.9118842,92.48128619,0.515607162,0.032499943,0.056304635
33.86,-38.67289763,-306.0756585,3.307522553,503.1661765,0.0655,42.87858824,9659.81696,0.079916011,3.271975597,38.45134816,482.1451555,523.9483952,92.01206437,0.624870812,0.014906851,0.057461175
33.88,-38.69508559,-306.199031,3.361653762,491.13,0.066742857,47.61711429,12154.6795,0.198513153,3.754309778,46.86455685,584.3442205,635.1616003,92.0387357,0.582981735,0.030780744,0.057640709
33.9,-38.79041381,-306.3200982,4.003212289,483.96,0.057942857,45.86831429,13261.6708,0.105974758,4.134049569,53.96609174,681.0206098,739.2267258,92.11302008,0.560190441,0.014615908,0.058180172
33.92,-38.90010015,-306.4089991,4.791802076,478.53,0.060857143,46.75805714,12938.49104,0.078290916,4.31200662,50.05864557,615.6461821,670.0951252,91.85625661,0.645062867,0.011447633,0.056423757
33.94,-38.51734839,-306.2304518,1.908335291,474.9088235,0.072617647,42.76488235,10976.64061,0.02364421,3.442229528,39.93434309,532.5937613,575.9939782,92.47261387,0.594718121,0.004332943,0.056939101
33.96,-38.78591165,-305.8908552,4.396438068,470.31,0.068428571,43.96854286,10104.97145,0.023811454,3.139204575,38.84652857,510.8765972,552.8861418,92.37362121,0.572830678,0.004290004,0.057158571
33.98,-38.58972283,-305.8715239,2.846258678,466.53,0.074428571,43.46817143,10382.20876,0.06343523,3.438372819,45.68671573,548.7057515,597.8942753,91.7887274,0.57336175,0.010605098,0.05816054
34,-38.61430782,-305.8036217,3.110840795,466.2,0.080882353,44.56132353,12153.80882,0.095084362,3.470290037,48.23393481,603.0146976,654.8140068,92.098901,0.530278325,0.014402024,0.056858328
34.02,-38.73580072,-305.7154441,4.170961675,470.16,0.069085714,44.53288571,10455.34324,0.110097741,3.347295141,43.51309671,539.412045,586.3825346,91.98459955,0.567590983,0.018579965,0.056522698
34.04,-38.64164698,-305.6629721,3.470203774,477.12,0.067771429,41.50331429,7752.1575,0.046996186,2.708152914,32.28838701,400.8276096,435.8711458,92.0015498,0.61791233,0.011257458,0.05731855
34.06,-38.57678987,-305.5833613,3.030957668,484.7602941,0.071441176,42.65120588,6725.179214,0.079937046,2.413582396,29.51411883,334.8445519,366.8521901,91.27020644,0.655605402,0.020995072,0.056317683
34.08,-38.70833106,-305.5656838,4.100964697,488.49,0.066828571,42.59345714,6174.59479,0.011882973,2.658784352,28.59893043,323.3458313,354.6154291,91.13339064,0.751781796,0.003266053,0.057449566
34.1,-38.51980379,-305.4207383,2.737692045,489.81,0.064228571,43.93851429,6472.152016,0,2.410545773,29.23872595,324.527624,356.1768957,91.126851,0.68169949,0,0.057451206
34.12,-38.56700258,-305.5581826,2.977837959,490.2,0.059228571,45.05862857,6399.992699,0.062425554,3.103553817,29.66277786,326.5760626,359.4048198,90.84850388,0.860431465,0.017814888,0.056313122
34.14,-38.7040899,-305.5375152,4.095204002,492.1720588,0.048558824,43.29488235,6902.689504,0.007951661,3.094488308,28.8227981,351.6862816,383.6115197,91.67426836,0.806157839,0.001954805,0.055488984
34.16,-38.87093059,-306.03238,4.935064726,495.45,0.043771429,43.50668571,8419.354576,0.048488788,2.635473612,31.35512295,418.7550756,452.7941609,92.48237512,0.586262775,0.010749221,0.055876074
34.18,-38.79954861,-306.7139586,3.682430305,497.82,0.052285714,40.80411429,11319.00879,0,3.168528909,43.59025175,585.8121406,632.5709213,92.60273438,0.504034197,0,0.05653728
34.2,-38.95523179,-307.2095329,4.432321405,498.6882353,0.053852941,39.19438235,15135.43917,0.031623908,4.060377292,55.67519457,765.4057879,825.1729837,92.75073174,0.491472874,0.004133598,0.057497566
34.22,-38.86394899,-307.9276481,2.983943775,494.88,0.058485714,43.2062,17992.94918,0.276360863,4.626517159,61.33540675,864.7399061,930.9781908,92.87997693,0.500473948,0.029945945,0.056264772
34.24,-39.07998026,-308.305678,4.334164022,484.74,0.0444,44.91497143,16973.96967,0.135357149,4.337410609,64.92289316,897.2102689,966.6059298,92.82903003,0.445878791,0.014198819,0.057581862
34.26,-39.05264796,-308.4480063,3.973177414,472.26,0.070742857,47.47445714,15984.09892,0.22827726,5.085982679,63.6750207,841.8752666,910.8645473,92.42481508,0.562175999,0.024735835,0.057746899
34.28,-38.91412517,-308.2170449,3.095956447,459.375,0.070029412,46.15079412,14605.73585,0.135701265,3.487451242,53.51224155,736.1121169,793.2475109,92.81666497,0.438820152,0.017355649,0.057637291
34.3,-39.04206738,-307.5973637,4.73917535,448.11,0.085885714,43.50331429,12732.98139,0.104022812,3.718949089,46.84697027,636.6950649,687.3650071,92.63320206,0.535797108,0.015085003,0.055933767
34.32,-38.89115766,-307.3344818,3.794779445,438.51,0.085971429,46.33745714,10812.95706,0.061296187,1.708073132,42.01347408,552.09843,595.8812733,92.64377124,0.286644021,0.010189267,0.05734891
34.34,-38.84939855,-306.5851031,4.210085245,432.3220588,0.094735294,50.33455882,8647.37988,0.049385957,2.649049387,29.7789263,446.0265877,478.5039493,92.73338071,0.606711106,0.012698413,0.055941069
34.36,-38.73457964,-305.9353973,3.941239799,428.4875,0.096708333,47.16408333,6168.828021,0,1.960800863,26.35648405,320.7236598,349.0409448,91.8908103,0.55449264,0,0.056844667
34.38,-38.68614653,-305.1685435,4.320628756,426.759375,0.099875,43.04234375,5341.317042,0,1.676853008,23.77846888,269.0107619,294.4660838,91.34796415,0.583731622,0,0.057132333
34.4,-38.66083007,-304.9122986,4.37434199,428.7181818,0.091939394,49.70693939,4501.090813,0,1.734799693,20.31320328,240.0580617,262.1060647,91.55573785,0.663230467,0,0.058034141
34.42,-38.64873112,-304.6111968,4.578652162,435.2090909,0.084,48.52415152,4793.177333,0.339360495,2.65545549,23.81603697,245.9328702,272.7437232,90.41317588,0.936295061,0.097627924,0.057742626
34.44,-38.78336696,-304.917754,5.349181699,447.825,0.0909375,48.43046875,8252.434891,0.407141326,4.61526191,39.66038959,418.6243622,463.3071551,90.32771584,1.004108604,0.088868158,0.057792182
34.46,-38.84963469,-306.3072566,4.489820915,464.8,0.075909091,52.64478788,8589.555446,0.135049624,3.268500694,37.18502981,427.5595335,468.1481137,91.36028863,0.694731038,0.028585612,0.055993778
34.48,-38.82316861,-307.3068902,3.278458625,481.6636364,0.06930303,51.54990909,8051.706136,0.074027899,3.602883455,36.70568678,408.442078,448.8246762,91.00257421,0.801185259,0.017439148,0.058598551
34.5,-38.86675468,-307.1825708,3.751466618,489.0703125,0.06253125,48.6321875,7198.098014,0.230411308,2.535698445,34.36706271,384.3558362,421.4890087,91.19306554,0.606390242,0.05297115,0.058657071
34.52,-38.72218241,-306.9612013,2.816257971,489.5545455,0.060181818,50.59521212,7626.26318,0.160935285,3.172497178,33.55960496,385.3396458,422.2326832,91.29733521,0.747952514,0.038084015,0.056051475
34.54,-39.04436139,-306.69185,5.663041099,487.3640625,0.05571875,44.8380625,7841.311649,0.0924374,2.950034596,31.1105071,395.6718286,429.8248077,92.05575408,0.68830222,0.0222435,0.056259212
34.56,-38.73684781,-305.925231,3.969551493,485.4818182,0.060060606,43.75321212,8661.343199,0.167608477,2.641501235,30.24644973,412.1747292,445.2302887,91.52823797,0.679000672,0.042585809,0.056534384
34.58,-38.60934892,-304.9401524,3.934638932,484.75,0.061272727,46.37751515,7019.850116,0.150634208,2.087650415,31.3448926,357.5287821,391.1119594,91.42419112,0.535145111,0.039199457,0.056059323
34.6,-38.56788499,-304.2436089,4.299470974,486.5109375,0.06421875,45.52784375,6359.167009,0.064474548,2.677497009,26.35856204,330.1044942,359.2050278,91.88592878,0.741936435,0.016852787,0.056537283
